name,slug,draft_year,draft_pick,season,team_id,lg_id,pos
Moritz Wagner,wagnemo01,2018,25,2018-19,LAL,NBA,C
Landry Shamet,shamela01,2018,26,2018-19,TOT,NBA,SG
Robert Williams,williro04,2018,27,2018-19,BOS,NBA,C
Jacob Evans,evansja02,2018,28,2018-19,GSW,NBA,SG
Džanan Musa,musadz01,2018,29,2018-19,BRK,NBA,SG
Omari Spellman,spellom01,2018,30,2018-19,ATL,NBA,PF
Élie Okobo,okoboel01,2018,31,2018-19,PHO,NBA,PG
Jevon Carter,carteje01,2018,32,2018-19,MEM,NBA,PG
Jalen Brunson,brunsja01,2018,33,2018-19,DAL,NBA,PG
Devonte' Graham,grahade01,2018,34,2018-19,CHO,NBA,PG
Melvin Frazier,frazime01,2018,35,2018-19,ORL,NBA,SG
Mitchell Robinson,robinmi01,2018,36,2018-19,NYK,NBA,C
Gary Trent,trentga02,2018,37,2018-19,POR,NBA,SG
Khyri Thomas,thomakh01,2018,38,2018-19,DET,NBA,SG
Isaac Bonga,bongais01,2018,39,2018-19,LAL,NBA,PG
Rodions Kurucs,kurucro01,2018,40,2018-19,BRK,NBA,SF
Jarred Vanderbilt,vandeja01,2018,41,2018-19,DEN,NBA,PF
Bruce Brown,brownbr01,2018,42,2018-19,DET,NBA,SG
Hamidou Diallo,diallha01,2018,45,2018-19,OKC,NBA,SG
De'Anthony Melton,meltode01,2018,46,2018-19,PHO,NBA,PG
Sviatoslav Mykhailiuk,mykhasv01,2018,47,2018-19,TOT,NBA,SF
Keita Bates-Diop,bateske01,2018,48,2018-19,MIN,NBA,SF
Chimezie Metu,metuch01,2018,49,2018-19,SAS,NBA,PF
Alize Johnson,johnsal02,2018,50,2018-19,IND,NBA,PF
Vince Edwards,edwarvi01,2018,52,2018-19,HOU,NBA,SF
Shake Milton,miltosh01,2018,54,2018-19,PHI,NBA,SG
Ray Spalding,spaldra01,2018,56,2018-19,TOT,NBA,PF
Thomas Welsh,welshth01,2018,58,2018-19,DEN,NBA,C
George King,kingge03,2018,59,2018-19,PHO,NBA,SF
Kostas Antetokounmpo,antetko01,2018,60,2018-19,DAL,NBA,PF
