1988,24,Brian Shaw,shawbr01,brian-shaw-1
1988,25,David Rivers,riverda01,david-rivers-1
1988,26,Rolando Ferreira,ferrero01,rolando-ferreira-1
1988,27,Shelton Jones,jonessh01,shelton-jones-1
1988,28,Andrew Lang,langan01,andrew-lang-1
1988,29,Vinny Del Negro,delnevi01,vinny-del-negro-1
1988,30,Fennis Dembo,dembofe01,fennis-dembo-1
1988,31,Everette Stephens,stephev01,everette-stephens-1
1988,32,Charles Shackleford,shackch01,charles-shackleford-1
1988,33,Grant Long,longgr01,grant-long-1
1988,34,Tom Tolbert,tolbeto01,tom-tolbert-1
1988,35,Sylvester Gray,graysy01,sylvester-gray-1
1988,36,Ledell Eackles,eacklle01,ledell-eackles-1
1988,37,Greg Butler,butlegr01,greg-butler-1
1988,38,Dean Garrett,garrede01,dean-garrett-1
1988,39,Tito Horford,horfoti01,tito-horford-1
1988,40,Orlando Graham,grahaor01,orlando-graham-1
1988,41,Keith Smart,smartke01,keith-smart-1
1988,43,Todd Mitchell,mitchto01,todd-mitchell-1
1988,44,Anthony Taylor,tayloan01,anthony-taylor-1
1988,45,Tom Garrick,garrito01,tom-garrick-1
1988,46,Morlon Wiley,wileymo01,morlon-wiley-1
1988,47,Vernon Maxwell,maxweve01,vernon-maxwell-1
1988,48,Micheal Williams,willimi02,micheal-williams-1
1988,50,Steve Kerr,kerrst01,steve-kerr-1
1988,51,Rob Lock,lockro01,rob-lock-1
1988,53,Anthony Mason,masonan01,anthony-mason-1
1988,56,Barry Sumpter,sumptba01,barry-sumpter-1
1988,59,Nate Johnston,johnsna01,
1988,64,Winston Bennett,bennewi01,winston-bennett-1
1988,65,Corey Gaines,gaineco01,corey-gaines-1
1988,67,Ricky Grace,graceri01,ricky-grace-1
1988,71,Craig Neal,nealcr01,craig-neal-1
1988,73,Michael Anderson,andermi01,michael-anderson-1
1988,74,Gerald Paddio,paddige01,gerald-paddio-1
1989,1,Pervis Ellison,ellispe01,pervis-ellison-1
1989,2,Danny Ferry,ferryda01,danny-ferry-1
1989,3,Sean Elliott,elliose01,sean-elliott-1
1989,4,Glen Rice,ricegl01,glen-rice-1
1989,5,J.R. Reid,reidjr01,jr-reid-1
1989,6,Stacey King,kingst01,stacey-king-1
1989,7,George McCloud,mccloge01,george-mccloud-1
1989,8,Randy White,whitera01,randy-white-1
1989,9,Tom Hammonds,hammoto01,tom-hammonds-1
1989,10,Pooh Richardson,richapo01,pooh-richardson-1
1989,11,Nick Anderson,anderni01,nick-anderson-1
1989,12,Mookie Blaylock,blaylmo01,mookie-blaylock-1
1989,13,Michael Smith,smithmi01,michael-smith-1
1989,14,Tim Hardaway,hardati01,tim-hardaway-1
1989,15,Todd Lichti,lichtto01,todd-lichti-1
1989,16,Dana Barros,barroda01,dana-barros-1
1989,17,Shawn Kemp,kempsh01,shawn-kemp-1
1989,18,B.J. Armstrong,armstbj01,bj-armstrong-1
1989,19,Kenny Payne,payneke01,kenny-payne-1
1989,20,Jeff Sanders,sandeje01,jeff-sanders-1
1989,21,Blue Edwards,edwarbl01,blue-edwards-1
1989,22,Byron Irvin,irvinby01,byron-irvin-1
1989,23,Roy Marble,marblro01,roy-marble-1
1989,24,Anthony Cook,cookan01,anthony-cook-1
1989,25,John Morton,mortojo01,john-morton-1
1989,26,Vlade Divac,divacvl01,
1989,27,Kenny Battle,battlke01,kenny-battle-1
1989,28,Sherman Douglas,douglsh01,sherman-douglas-1
1989,29,Dyron Nix,nixdy01,dyron-nix-1
1989,30,Frank Kornet,kornefr01,frank-kornet-1
1989,31,Jeff Martin,martije01,jeff-martin-1
1989,32,Stanley Brundy,brundst01,stanley-brundy-1
1989,33,Jay Edwards,edwarja02,jay-edwards-1
1989,34,Gary Leonard,leonaga01,gary-leonard-1
1989,35,Pat Durham,durhapa01,pat-durham-1
1989,36,Clifford Robinson,robincl02,clifford-robinson-1
1989,37,Michael Ansley,anslemi01,michael-ansley-1
1989,38,Doug West,westdo01,doug-west-1
1989,39,Ed Horton,hortoed01,ed-horton-1
1989,40,Dino Rađa,radjadi01,
1989,41,Doug Roth,rothdo01,doug-roth-1
1989,43,Chucky Brown,brownch01,chucky-brown-1
1989,45,Scott Haffner,haffnsc01,scott-haffner-1
1989,46,Ricky Blanton,blantri01,ricky-blanton-1
1989,49,Haywoode Workman,workmha01,haywoode-workman-1
1989,50,Brian Quinnett,quinnbr01,brian-quinnett-1
1989,51,Mike Morrison,morrimi01,mike-morrison-1
1989,52,Greg Grant,grantgr01,greg-grant-1
1990,1,Derrick Coleman,colemde01,derrick-coleman-1
1990,2,Gary Payton,paytoga01,gary-payton-1
1990,3,Mahmoud Abdul-Rauf,abdulma02,mahmoud-abdul-rauf-1
1990,4,Dennis Scott,scottde01,dennis-scott-1
1990,5,Kendall Gill,gillke01,kendall-gill-1
1990,6,Felton Spencer,spencfe01,felton-spencer-1
1990,7,Lionel Simmons,simmoli01,lionel-simmons-1
1990,8,Bo Kimble,kimblbo01,bo-kimble-1
1990,9,Willie Burton,burtowi01,willie-burton-1
1990,10,Rumeal Robinson,robinru01,rumeal-robinson-1
1990,11,Tyrone Hill,hillty01,tyrone-hill-1
1990,12,Alec Kessler,kesslal01,alec-kessler-1
1990,13,Loy Vaught,vaughlo01,loy-vaught-1
1990,14,Travis Mays,maystr01,travis-mays-1
1990,15,Dave Jamerson,jamerda01,dave-jamerson-1
1990,16,Terry Mills,millste01,terry-mills-1
1990,17,Jerrod Mustaf,mustaje01,jerrod-mustaf-1
1990,18,Duane Causwell,causwdu01,duane-causwell-1
1990,19,Dee Brown,brownde01,dee-brown-1
1990,20,Gerald Glass,glassge01,gerald-glass-1
1990,21,Jayson Williams,willija01,jayson-williams-1
1990,22,Tate George,georgta01,tate-george-1
1990,23,Anthony Bonner,bonnean01,anthony-bonner-1
1990,24,Dwayne Schintzius,schindw01,dwayne-schintzius-1
1990,25,Alaa Abdelnaby,abdelal01,alaa-abdelnaby-1
1990,26,Lance Blanks,blankla01,lance-blanks-1
1990,27,Elden Campbell,campbel01,elden-campbell-1
1990,28,Les Jepsen,jepsele01,les-jepsen-1
1990,29,Toni Kukoč,kukocto01,
1990,30,Carl Herrera,herreca01,carl-herrera-1
1990,31,Negele Knight,knighne01,negele-knight-1
1990,32,Brian Oliver,olivebr01,brian-oliver-1
1990,33,Walter Palmer,palmewa01,walter-palmer-1
1990,34,Kevin Pritchard,pritcke01,kevin-pritchard-1
1990,35,Greg Foster,fostegr01,greg-foster-1
1990,36,Trevor Wilson,wilsotr01,trevor-wilson-1
1990,37,A.J. English,engliaj01,aj-english-1
1990,38,Jud Buechler,buechju01,jud-buechler-1
1990,39,Steve Scheffler,schefst01,steve-scheffler-1
1990,40,Bimbo Coles,colesbi01,bimbo-coles-1
1990,41,Steve Bardo,bardost01,steve-bardo-1
1990,42,Marcus Liberty,liberma01,marcus-liberty-1
1990,43,Tony Massenburg,masseto01,tony-massenburg-1
1990,44,Steve Henson,hensost01,steve-henson-1
1990,45,Antonio Davis,davisan01,antonio-davis-1
1990,46,Kenny Williams,willike03,kenny-williams-1
1990,47,Derek Strong,stronde01,derek-strong-1
1990,48,Cedric Ceballos,cebalce01,cedric-ceballos-1
1990,50,Miloš Babić,babicmi01,milos-babic-1
1990,51,Tony Smith,smithto02,tony-smith-1
1990,52,Stefano Rusconi,ruscost01,
1990,54,Sean Higgins,higgise01,sean-higgins-1
1991,1,Larry Johnson,johnsla02,larry-johnson-1
1991,2,Kenny Anderson,anderke01,kenny-anderson-1
1991,3,Billy Owens,owensbi01,billy-owens-1
1991,4,Dikembe Mutombo,mutomdi01,dikembe-mutombo-1
1991,5,Steve Smith,smithst01,steve-smith-1
1991,6,Doug Smith,smithdo03,doug-smith-1
1991,7,Luc Longley,longllu01,luc-longley-1
1991,8,Mark Macon,maconma01,mark-macon-1
1991,9,Stacey Augmon,augmost01,stacey-augmon-1
1991,10,Bison Dele,delebi01,bison-dele-1
1991,11,Terrell Brandon,brandte01,terrell-brandon-1
1991,12,Greg Anthony,anthogr01,greg-anthony-1
1991,13,Dale Davis,davisda01,dale-davis-1
1991,14,Rich King,kingri01,rich-king-1
1991,15,Anthony Avent,aventan01,anthony-avent-1
1991,16,Chris Gatling,gatlich01,chris-gatling-1
1991,17,Victor Alexander,alexavi01,victor-alexander-1
1991,18,Kevin Brooks,brookke01,kevin-brooks-1
1991,19,LaBradford Smith,smithla02,labradford-smith-1
1991,20,John Turner,turnejo01,john-turner-1
1991,21,Eric Murdock,murdoer01,eric-murdock-1
1991,22,LeRon Ellis,ellisle02,leron-ellis-1
1991,23,Stanley Roberts,roberst01,stanley-roberts-1
1991,24,Rick Fox,foxri01,rick-fox-1
1991,26,Mark Randall,randama01,mark-randall-1
1991,27,Pete Chilcutt,chilcpe01,pete-chilcutt-1
1991,28,Kevin Lynch,lynchke01,kevin-lynch-1
1991,30,Rodney Monroe,monroro01,rodney-monroe-1
1991,31,Randy Brown,brownra02,randy-brown-1
1991,32,Chad Gallagher,gallach01,chad-gallagher-1
1991,33,Donald Hodge,hodgedo01,donald-hodge-1
1991,34,Myron Brown,brownmy01,myron-brown-1
1991,35,Mike Iuzzolino,iuzzomi01,mike-iuzzolino-1
1991,36,Chris Corchiani,corchch01,chris-corchiani-1
1991,37,Elliot Perry,perryel01,elliot-perry-1
1991,39,Jimmy Oliver,oliveji01,jimmy-oliver-1
1991,40,Doug Overton,overtdo01,doug-overton-1
1991,41,Sean Green,greense01,sean-green-1
1991,43,Lamont Strothers,strotla01,
1991,45,Bobby Phills,phillbo01,bobby-phills-1
1991,46,Richard Dumas,dumasri02,richard-dumas-1
1991,48,Isaac Austin,austiis01,isaac-austin-1
1991,49,Greg Sutton,suttogr01,greg-sutton-1
1991,51,Žan Tabak,tabakza01,
1992,1,Shaquille O'Neal,onealsh01,shaquille-oneal-1
1992,2,Alonzo Mourning,mournal01,alonzo-mourning-1
1992,3,Christian Laettner,laettch01,christian-laettner-1
1992,4,Jim Jackson,jacksji01,jim-jackson-1
1992,5,LaPhonso Ellis,ellisla01,laphonso-ellis-1
1992,6,Tom Gugliotta,guglito01,tom-gugliotta-1
1992,7,Walt Williams,williwa02,walt-williams-1
1992,8,Todd Day,dayto01,todd-day-1
1992,9,Clarence Weatherspoon,weathcl01,clarence-weatherspoon-1
1992,10,Adam Keefe,keefead01,adam-keefe-1
1992,11,Robert Horry,horryro01,robert-horry-1
1992,12,Harold Miner,minerha01,harold-miner-1
1992,13,Bryant Stith,stithbr01,bryant-stith-1
1992,14,Malik Sealy,sealyma01,malik-sealy-1
1992,15,Anthony Peeler,peelean01,anthony-peeler-1
1992,16,Randy Woods,woodsra01,randy-woods-1
1992,17,Doug Christie,chrisdo01,doug-christie-1
1992,18,Tracy Murray,murratr01,tracy-murray-1
1992,19,Don MacLean,macledo01,don-maclean-1
1992,20,Hubert Davis,davishu01,hubert-davis-1
1992,21,Jon Barry,barryjo01,jon-barry-1
1992,22,Oliver Miller,milleol01,oliver-miller-1
1992,23,Lee Mayberry,maybele01,lee-mayberry-1
1992,24,Latrell Sprewell,sprewla01,latrell-sprewell-1
1992,25,Elmore Spencer,spencel01,elmore-spencer-1
1992,26,Dave Johnson,johnsda01,dave-johnson-1
1992,27,Byron Houston,houstby01,byron-houston-1
1992,28,Marlon Maxey,maxeyma01,marlon-maxey-1
1992,29,P.J. Brown,brownpj01,pj-brown-1
1992,30,Sean Rooks,rooksse01,sean-rooks-1
1992,31,Reggie Smith,smithre01,reggie-smith-1
1992,32,Brent Price,pricebr01,brent-price-1
1992,33,Corey Williams,willico01,corey-williams-1
1992,34,Chris Smith,smithch03,chris-smith-1
1992,35,Tony Bennett,benneto01,tony-bennett-1
1992,36,Duane Cooper,coopedu01,duane-cooper-1
1992,37,Isaiah Morris,morriis01,isaiah-morris-1
1992,38,Elmer Bennett,benneel01,elmer-bennett-1
1992,39,Litterial Green,greenli01,litterial-green-1
1992,41,Popeye Jones,jonespo01,popeye-jones-1
1992,42,Matt Geiger,geigema01,matt-geiger-1
1992,43,Sasha Danilović,danilsa01,
1992,45,Chris King,kingch01,chris-king-1
1992,46,Robert Werdann,werdaro01,robert-werdann-1
1992,47,Darren Morningstar,mornida01,darren-morningstar-1
1992,48,Brian Davis,davisbr02,brian-davis-1
1992,50,Matt Fish,fishma01,matt-fish-1
1992,52,Matt Steigenga,steigma01,matt-steigenga-1
1993,1,Chris Webber,webbech01,chris-webber-1
1993,2,Shawn Bradley,bradlsh01,shawn-bradley-1
1993,3,Anfernee Hardaway,hardaan01,anfernee-hardaway-1
1993,4,Jamal Mashburn,mashbja01,jamal-mashburn-1
1993,5,Isaiah Rider,rideris01,isaiah-rider-1
1993,6,Calbert Cheaney,cheanca01,calbert-cheaney-1
1993,7,Bobby Hurley,hurlebo01,bobby-hurley-1
1993,8,Vin Baker,bakervi01,vin-baker-1
1993,9,Rodney Rogers,rogerro01,rodney-rogers-1
1993,10,Lindsey Hunter,hunteli01,lindsey-hunter-1
1993,11,Allan Houston,houstal01,allan-houston-1
1993,12,George Lynch,lynchge01,george-lynch-1
1993,13,Terry Dehere,deherte01,terry-dehere-1
1993,14,Scott Haskin,haskisc01,scott-haskin-1
1993,15,Doug Edwards,edwardo01,doug-edwards-1
1993,16,Rex Walters,waltere01,rex-walters-1
1993,17,Greg Graham,grahagr01,greg-graham-1
1993,18,Luther Wright,wrighlu01,luther-wright-1
1993,19,Acie Earl,earlac01,acie-earl-1
1993,20,Scott Burrell,burresc01,scott-burrell-1
1993,21,James Robinson,robinja02,james-robinson-1
1993,22,Chris Mills,millsch01,chris-mills-1
1993,23,Ervin Johnson,johnser02,ervin-johnson-1
1993,24,Sam Cassell,cassesa01,sam-cassell-1
1993,25,Corie Blount,blounco01,corie-blount-1
1993,26,Geert Hammink,hammige01,geert-hammink-1
1993,27,Malcolm Mackey,mackema01,malcolm-mackey-1
1993,28,Lucious Harris,harrilu01,lucious-harris-1
1993,30,Gheorghe Mureșan,muresgh01,
1993,31,Evers Burns,burnsev01,evers-burns-1
1993,32,Alphonso Ford,fordal01,alphonso-ford-1
1993,33,Eric Riley,rileyer01,eric-riley-1
1993,34,Darnell Mee,meeda01,darnell-mee-1
1993,35,Ed Stokes,stokeed01,ed-stokes-1
1993,37,Nick Van Exel,vanexni01,nick-van-exel-1
1993,40,Rich Manning,manniri01,rich-manning-1
1993,42,Adonis Jordan,jordaad01,adonis-jordan-1
1993,43,Josh Grant,grantjo01,josh-grant-1
1993,45,Bryon Russell,russebr01,bryon-russell-1
1993,46,Richard Petruška,petruri01,richard-petruska-1
1993,47,Chris Whitney,whitnch01,chris-whitney-1
1993,48,Kevin Thompson,thompke01,kevin-thompson-1
1993,52,Mike Peplowski,peplomi01,mike-peplowski-1
1994,1,Glenn Robinson,robingl01,glenn-robinson-1
1994,2,Jason Kidd,kiddja01,jason-kidd-1
1994,3,Grant Hill,hillgr01,grant-hill-1
1994,4,Donyell Marshall,marshdo01,donyell-marshall-1
1994,5,Juwan Howard,howarju01,juwan-howard-1
1994,6,Sharone Wright,wrighsh01,sharone-wright-1
1994,7,Lamond Murray,murrala01,lamond-murray-1
1994,8,Brian Grant,grantbr01,brian-grant-1
1994,9,Eric Montross,montrer01,eric-montross-1
1994,10,Eddie Jones,jonesed02,eddie-jones-1
1994,11,Carlos Rogers,rogerca01,carlos-rogers-1
1994,12,Khalid Reeves,reevekh01,khalid-reeves-1
1994,13,Jalen Rose,roseja01,jalen-rose-1
1994,14,Yinka Dare,dareyi01,yinka-dare-1
1994,15,Eric Piatkowski,piatker01,eric-piatkowski-1
1994,16,Clifford Rozier,roziecl01,clifford-rozier-1
1994,17,Aaron McKie,mckieaa01,aaron-mckie-1
1994,18,Eric Mobley,mobleer01,eric-mobley-1
1994,19,Tony Dumas,dumasto01,tony-dumas-1
1994,20,B.J. Tyler,tylerbj01,bj-tyler-1
1994,21,Dickey Simpkins,simpkdi01,dickey-simpkins-1
1994,22,Bill Curley,curlebi01,bill-curley-1
1994,23,Wesley Person,persowe01,wesley-person-1
1994,24,Monty Williams,willimo01,monty-williams-1
1994,25,Greg Minor,minorgr01,greg-minor-1
1994,26,Charlie Ward,wardch01,charlie-ward-1
1994,27,Brooks Thompson,thompbr01,brooks-thompson-1
1994,29,Antonio Lang,langan02,antonio-lang-1
1994,30,Howard Eisley,eisleho01,howard-eisley-1
1994,32,Jim McIlvaine,mcilvji01,jim-mcilvaine-1
1994,33,Derrick Alston,alstode01,derrick-alston-1
1994,34,Gaylon Nickerson,nickega01,gaylon-nickerson-1
1994,35,Michael Smith,smithmi02,michael-smith-2
1994,37,Dontonio Wingfield,wingfdo01,dontonio-wingfield-1
1994,38,Darrin Hancock,hancoda01,darrin-hancock-1
1994,39,Anthony Miller,millean01,anthony-miller-1
1994,40,Jeff Webster,webstje01,jeff-webster-1
1994,43,Shawnelle Scott,scottsh01,shawnelle-scott-1
1994,45,Dwayne Morton,mortodw01,dwayne-morton-1
1994,46,Voshon Lenard,lenarvo01,voshon-lenard-1
1994,47,Jamie Watson,watsoja01,jamie-watson-1
1994,50,Charles Claxton,claxtch01,charles-claxton-1
1994,51,Lawrence Funderburke,fundela01,lawrence-funderburke-1
1994,52,Anthony Goldwire,goldwan01,anthony-goldwire-1
1994,54,Željko Rebrača,rebraze01,
1995,1,Joe Smith,smithjo02,joe-smith-1
1995,2,Antonio McDyess,mcdyean01,antonio-mcdyess-1
1995,3,Jerry Stackhouse,stackje01,jerry-stackhouse-1
1995,4,Rasheed Wallace,wallara01,rasheed-wallace-1
1995,5,Kevin Garnett,garneke01,
1995,6,Bryant Reeves,reevebr01,bryant-reeves-1
1995,7,Damon Stoudamire,stoudda01,damon-stoudamire-1
1995,8,Shawn Respert,respesh01,shawn-respert-1
1995,9,Ed O'Bannon,obanned01,ed-obannon-1
1995,10,Kurt Thomas,thomaku01,kurt-thomas-1
1995,11,Gary Trent,trentga01,gary-trent-1
1995,12,Cherokee Parks,parksch02,cherokee-parks-1
1995,13,Corliss Williamson,willico02,corliss-williamson-1
1995,14,Eric Williams,willier01,eric-williams-1
1995,15,Brent Barry,barrybr01,brent-barry-1
1995,16,Alan Henderson,hendeal01,alan-henderson-1
1995,17,Bob Sura,surabo01,bob-sura-1
1995,18,Theo Ratliff,ratlith01,theo-ratliff-1
1995,19,Randolph Childress,childra01,randolph-childress-1
1995,20,Jason Caffey,caffeja01,jason-caffey-1
1995,21,Michael Finley,finlemi01,michael-finley-1
1995,22,George Zídek,zidekge01,george-zidek-1
1995,23,Travis Best,besttr01,travis-best-1
1995,24,Loren Meyer,meyerlo01,loren-meyer-1
1995,25,David Vaughn,vaughda02,david-vaughn-1
1995,26,Sherell Ford,fordsh01,sherell-ford-1
1995,27,Mario Bennett,bennema01,mario-bennett-1
1995,28,Greg Ostertag,ostergr01,greg-ostertag-1
1995,29,Cory Alexander,alexaco01,cory-alexander-1
1995,30,Lou Roe,roelo01,lou-roe-1
1995,31,Dragan Tarlać,tarladr01,
1995,32,Terrence Rencher,renchte01,terrence-rencher-1
1995,33,Junior Burrough,burroju01,junior-burrough-1
1995,34,Andrew DeClercq,declean01,andrew-declercq-1
1995,35,Jimmy King,kingji02,jimmy-king-1
1995,36,Lawrence Moten,motenla01,lawrence-moten-1
1995,37,Frankie King,kingfr01,frankie-king-1
1995,39,Donny Marshall,marshdo02,donny-marshall-1
1995,40,Dwayne Whitfield,whitfdw01,dwayne-whitfield-1
1995,42,Donnie Boyce,boycedo01,donnie-boyce-1
1995,43,Eric Snow,snower01,eric-snow-1
1995,47,Tyus Edney,edneyty01,tyus-edney-1
1995,48,Mark Davis,davisma02,mark-davis-2
1995,49,Jerome Allen,allenje01,jerome-allen-1
1995,50,Martin Lewis,lewisma01,
1995,52,Fred Hoiberg,hoibefr01,fred-hoiberg-1
1995,55,Michael McDonald,mcdonmi01,michael-mcdonald-1
1995,56,Chris Carr,carrch01,chris-carr-1
1995,57,Cuonzo Martin,marticu01,cuonzo-martin-1
1995,58,Don Reid,reiddo01,don-reid-1
1996,1,Allen Iverson,iversal01,allen-iverson-1
1996,2,Marcus Camby,cambyma01,marcus-camby-1
1996,3,Shareef Abdur-Rahim,abdursh01,shareef-abdur-rahim-1
1996,4,Stephon Marbury,marbust01,stephon-marbury-1
1996,5,Ray Allen,allenra02,ray-allen-1
1996,6,Antoine Walker,walkean02,antoine-walker-1
1996,7,Lorenzen Wright,wrighlo02,lorenzen-wright-1
1996,8,Kerry Kittles,kittlke01,kerry-kittles-1
1996,9,Samaki Walker,walkesa01,samaki-walker-1
1996,10,Erick Dampier,dampier01,erick-dampier-1
1996,11,Todd Fuller,fulleto02,todd-fuller-1
1996,12,Vitaly Potapenko,potapvi01,vitaly-potapenko-1
1996,13,Kobe Bryant,bryanko01,
1996,14,Peja Stojaković,stojape01,
1996,15,Steve Nash,nashst01,steve-nash-1
1996,16,Tony Delk,delkto01,tony-delk-1
1996,17,Jermaine O'Neal,onealje01,
1996,18,John Wallace,wallajo01,john-wallace-1
1996,19,Walter McCarty,mccarwa01,walter-mccarty-1
1996,20,Zydrunas Ilgauskas,ilgauzy01,
1996,21,Dontae' Jones,jonesdo01,dontae-jones-1
1996,22,Roy Rogers,rogerro02,roy-rogers-1
1996,23,Efthimi Rentzias,rentzef01,
1996,24,Derek Fisher,fishede01,derek-fisher-1
1996,25,Martin Müürsepp,muursma01,
1996,26,Jerome Williams,willije01,jerome-williams-1
1996,27,Brian Evans,evansbr01,brian-evans-1
1996,28,Priest Lauderdale,laudepr01,
1996,29,Travis Knight,knightr01,travis-knight-1
1996,30,Othella Harrington,harriot01,othella-harrington-1
1996,31,Mark Hendrickson,hendrma01,mark-hendrickson-1
1996,33,Moochie Norris,norrimo01,moochie-norris-1
1996,37,Jeff McInnis,mcinnje01,jeff-mcinnis-1
1996,38,Steve Hamer,hamerst01,steve-hamer-1
1996,41,Jason Sasser,sasseja01,jason-sasser-1
1996,42,Randy Livingston,livinra01,randy-livingston-1
1996,43,Ben Davis,davisbe01,ben-davis-1
1996,44,Malik Rose,rosema01,malik-rose-1
1996,46,Marcus Brown,brownma01,marcus-brown-1
1996,48,Jamie Feick,feickja01,jamie-feick-1
1996,49,Amal McCaskill,mccasam01,amal-mccaskill-1
1996,51,Chris Robinson,robinch01,chris-robinson-1
1996,52,Mark Pope,popema01,mark-pope-1
1996,53,Jeff Nordgaard,nordgje01,jeff-nordgaard-1
1996,54,Shandon Anderson,andersh01,shandon-anderson-1
1996,56,Reggie Geary,gearyre01,reggie-geary-1
1996,57,Drew Barry,barrydr01,drew-barry-1
1997,1,Tim Duncan,duncati01,tim-duncan-1
1997,2,Keith Van Horn,vanhoke01,keith-van-horn-1
1997,3,Chauncey Billups,billuch01,chauncey-billups-1
1997,4,Antonio Daniels,daniean01,antonio-daniels-1
1997,5,Tony Battie,battito01,tony-battie-1
1997,6,Ron Mercer,mercero01,ron-mercer-1
1997,7,Tim Thomas,thomati01,tim-thomas-1
1997,8,Adonal Foyle,foylead01,adonal-foyle-1
1997,9,Tracy McGrady,mcgratr01,
1997,10,Danny Fortson,fortsda01,danny-fortson-1
1997,11,Tariq Abdul-Wahad,abdulta01,tariq-abdul-wahad-1
1997,12,Austin Croshere,croshau01,austin-croshere-1
1997,13,Derek Anderson,anderde01,derek-anderson-1
1997,14,Maurice Taylor,tayloma01,maurice-taylor-1
1997,15,Kelvin Cato,catoke01,kelvin-cato-1
1997,16,Brevin Knight,knighbr01,brevin-knight-1
1997,17,Johnny Taylor,taylojo01,johnny-taylor-1
1997,18,Chris Anstey,anstech01,
1997,19,Scot Pollard,pollasc01,scot-pollard-1
1997,20,Paul Grant,grantpa01,paul-grant-1
1997,21,Anthony Parker,parkean01,anthony-parker-1
1997,22,Ed Gray,grayed01,ed-gray-1
1997,23,Bobby Jackson,jacksbo01,bobby-jackson-1
1997,24,Rodrick Rhodes,rhodero01,rodrick-rhodes-1
1997,25,John Thomas,thomajo02,john-thomas-1
1997,26,Charles Smith,smithch04,charles-smith-2
1997,27,Jacque Vaughn,vaughja01,jacque-vaughn-1
1997,28,Keith Booth,boothke01,keith-booth-1
1997,31,Charles O'Bannon,obannch01,charles-obannon-1
1997,32,James Cotton,cottoja02,james-cotton-1
1997,33,Marko Milič,milicma01,
1997,34,Bubba Wells,wellsbu01,bubba-wells-1
1997,35,Kebu Stewart,stewake01,kebu-stewart-1
1997,36,James Collins,collija01,james-collins-1
1997,37,Marc Jackson,jacksma02,marc-jackson-1
1997,38,Jerald Honeycutt,honeyje01,jerald-honeycutt-1
1997,39,Anthony Johnson,johnsan02,anthony-johnson-1
1997,41,Jason Lawson,lawsoja01,jason-lawson-1
1997,42,Stephen Jackson,jacksst02,
1997,44,Cedric Henderson,hendece02,cedric-henderson-2
1997,45,God Shammgod,shammgo01,god-shammgod-1
1997,46,Eric Washington,washier01,eric-washington-1
1997,47,Alvin Williams,willial02,alvin-williams-1
1997,48,Predrag Drobnjak,drobnpr01,
1997,50,Chris Crawford,crawfch01,chris-crawford-1
1997,51,DeJuan Wheat,wheatde01,dejuan-wheat-1
1997,54,Mark Blount,blounma01,mark-blount-1
1998,1,Michael Olowokandi,olowomi01,michael-olowokandi-1
1998,2,Mike Bibby,bibbymi01,mike-bibby-1
1998,3,Raef LaFrentz,lafrera01,raef-lafrentz-1
1998,4,Antawn Jamison,jamisan01,antawn-jamison-1
1998,5,Vince Carter,cartevi01,vince-carter-1
1998,6,Robert Traylor,traylro01,robert-traylor-1
1998,7,Jason Williams,willija02,jason-williams-1
1998,8,Larry Hughes,hughela01,larry-hughes-1
1998,9,Dirk Nowitzki,nowitdi01,
1998,10,Paul Pierce,piercpa01,paul-pierce-1
1998,11,Bonzi Wells,wellsbo01,bonzi-wells-1
1998,12,Michael Doleac,doleami01,michael-doleac-1
1998,13,Keon Clark,clarkke01,keon-clark-1
1998,14,Michael Dickerson,dickemi01,michael-dickerson-1
1998,15,Matt Harpring,harprma01,matt-harpring-1
1998,16,Bryce Drew,drewbr01,bryce-drew-1
1998,17,Rasho Nesterović,nestera01,
1998,18,Mirsad Türkcan,turkcmi01,
1998,19,Pat Garrity,garripa01,pat-garrity-1
1998,20,Roshown McLeod,mcleoro01,roshown-mcleod-1
1998,21,Ricky Davis,davisri01,ricky-davis-1
1998,22,Brian Skinner,skinnbr01,brian-skinner-1
1998,23,Tyronn Lue,luety01,tyronn-lue-1
1998,24,Felipe López,lopezfe01,felipe-lopez-1
1998,25,Al Harrington,harrial01,
1998,26,Sam Jacobson,jacobsa01,sam-jacobson-1
1998,27,Vladimir Stepania,stepavl01,
1998,28,Corey Benjamin,benjaco01,corey-benjamin-1
1998,29,Nazr Mohammed,mohamna01,nazr-mohammed-1
1998,30,Ansu Sesay,sesayan01,ansu-sesay-1
1998,31,Ruben Patterson,patteru01,ruben-patterson-1
1998,32,Rashard Lewis,lewisra02,
1998,33,Jelani McCoy,mccoyje01,jelani-mccoy-1
1998,34,Shammond Williams,willish01,shammond-williams-1
1998,35,Bruno Šundov,sundobr01,
1998,36,Jerome James,jamesje01,jerome-james-1
1998,37,Casey Shaw,shawca01,casey-shaw-1
1998,38,DeMarco Johnson,johnsde02,demarco-johnson-1
1998,39,Rafer Alston,alstora01,rafer-alston-1
1998,40,Korleone Young,youngko01,
1998,41,Cuttino Mobley,moblecu01,cuttino-mobley-1
1998,42,Miles Simon,simonmi01,miles-simon-1
1998,43,Jahidi White,whiteja01,jahidi-white-1
1998,44,Sean Marks,marksse01,sean-marks-1
1998,45,Toby Bailey,baileto01,toby-bailey-1
1998,46,Andrae Patterson,pattean01,andrae-patterson-1
1998,47,Tyson Wheeler,wheelty01,tyson-wheeler-1
1998,48,Ryan Stack,stackry01,ryan-stack-1
