name,slug,college_slug,draft_year,draft_pick,season,school_name,conf_abbr,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg2_per_g,fg2a_per_g,fg2_pct,fg3_per_g,fg3a_per_g,fg3_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,sos-dum,sos
Jared Sullinger,sullija01,jared-sullinger-1,2012,21,2011-12,Ohio State,Big Ten,37,36,30.4,6.2,11.9,.519,5.7,10.8,.531,0.4,1.1,.400,4.7,6.2,.768,3.1,6.1,9.2,1.2,1.2,1.1,1.9,2.9,17.5,,9.07
Fab Melo,melofa01,fab-melo-1,2012,22,2010-11,Syracuse,Big East,33,24,9.9,1.0,1.7,.607,1.0,1.7,.607,0.0,0.0,,0.3,0.8,.360,0.7,1.3,1.9,0.2,0.3,0.8,0.8,1.8,2.3,,8.79
Fab Melo,melofa01,fab-melo-1,2012,22,2011-12,Syracuse,Big East,30,30,25.4,3.3,5.8,.566,3.3,5.8,.566,0.0,0.0,,1.3,2.0,.633,2.7,3.2,5.8,0.7,0.5,2.9,1.4,2.8,7.8,,8.02
John Jenkins,jenkijo01,john-jenkins-1,2012,23,2009-10,Vanderbilt,SEC,31,7,23.1,3.5,7.5,.468,1.2,2.7,.440,2.3,4.8,.483,1.5,1.9,.800,0.3,2.0,2.2,1.0,0.5,0.2,0.7,1.2,10.9,,7.86
John Jenkins,jenkijo01,john-jenkins-1,2012,23,2010-11,Vanderbilt,SEC,32,32,34.5,5.9,12.8,.462,2.8,5.2,.542,3.1,7.7,.408,4.5,5.0,.894,0.5,2.4,3.0,1.2,0.8,0.3,1.6,1.4,19.5,,6.86
John Jenkins,jenkijo01,john-jenkins-1,2012,23,2011-12,Vanderbilt,SEC,35,35,33.6,6.2,13.1,.474,2.4,4.4,.542,3.8,8.7,.439,3.7,4.4,.837,0.5,2.4,2.9,1.2,0.8,0.3,1.6,1.2,19.9,,8.04
Jared Cunningham,cunnija01,jared-cunningham-1,2012,24,2009-10,Cleveland State,Horizon,33,12,14.8,1.8,4.9,.377,1.1,2.6,.419,0.8,2.3,.329,0.7,1.0,.750,0.7,1.9,2.6,0.4,0.4,0.4,0.7,2.1,5.2,,2.12
Tony Wroten,wroteto01,tony-wroten-1,2012,25,2011-12,Washington,Pac-12,35,27,30.3,5.7,12.8,.443,5.4,11.2,.483,0.3,1.6,.161,4.4,7.5,.583,2.3,2.7,5.0,3.7,1.9,0.4,3.8,2.7,16.0,,5.27
Miles Plumlee,plumlmi01,miles-plumlee-1,2012,26,2008-09,Duke,ACC,24,2,6.9,0.8,1.6,.474,0.8,1.6,.474,0.0,0.0,,0.3,0.5,.545,0.5,0.9,1.4,0.0,0.2,0.5,0.8,1.5,1.8,,9.07
Miles Plumlee,plumlmi01,miles-plumlee-1,2012,26,2009-10,Duke,ACC,40,24,16.4,2.1,3.7,.561,2.1,3.7,.558,0.0,0.0,1.000,1.0,1.5,.661,1.6,3.3,4.9,0.3,0.5,0.7,1.1,2.6,5.2,,9.21
Miles Plumlee,plumlmi01,miles-plumlee-1,2012,26,2010-11,Duke,ACC,37,16,16.7,1.9,3.7,.522,1.9,3.7,.522,0.0,0.0,,0.9,1.5,.593,1.9,2.9,4.8,0.4,0.5,0.5,0.9,2.4,4.8,,8.31
Miles Plumlee,plumlmi01,miles-plumlee-1,2012,26,2011-12,Duke,ACC,34,16,20.5,2.6,4.3,.610,2.6,4.3,.610,0.0,0.0,,1.4,2.2,.632,2.9,4.2,7.1,0.5,0.5,0.9,1.2,2.3,6.6,,8.40
Arnett Moultrie,moultar01,arnett-moultrie-1,2012,27,2008-09,UTEP,CUSA,37,34,26.8,3.5,7.0,.502,3.2,5.9,.541,0.3,1.1,.282,1.5,2.7,.535,3.3,4.9,8.2,0.6,0.8,0.9,1.7,2.6,8.8,,3.21
Arnett Moultrie,moultar01,arnett-moultrie-1,2012,27,2009-10,UTEP,CUSA,33,33,28.9,4.0,8.4,.475,3.7,7.2,.517,0.3,1.2,.225,1.6,2.5,.651,2.0,4.7,6.7,1.2,1.4,0.8,2.1,2.2,9.8,,1.96
Arnett Moultrie,moultar01,arnett-moultrie-1,2012,27,2011-12,Mississippi State,SEC,30,30,35.8,6.0,10.9,.549,5.7,10.3,.555,0.3,0.6,.444,4.1,5.3,.780,3.7,6.8,10.5,1.2,0.8,0.8,2.4,2.2,16.4,,4.86
Perry Jones,jonespe01,perry-jones-1,2012,28,2010-11,Baylor,Big 12,30,29,33.9,5.4,9.8,.549,5.3,9.5,.561,0.1,0.3,.200,3.0,4.6,.664,2.6,4.5,7.2,1.2,0.5,0.9,2.3,2.4,13.9,,4.80
Perry Jones,jonespe01,perry-jones-1,2012,28,2011-12,Baylor,Big 12,33,33,30.7,5.5,11.0,.500,5.2,10.0,.520,0.3,1.0,.303,2.2,3.1,.696,2.7,4.9,7.6,1.3,0.8,0.6,1.7,2.3,13.5,,8.03
Marquis Teague,teaguma01,marquis-teague-1,2012,29,2011-12,Kentucky,SEC,40,40,32.6,3.6,8.8,.412,3.0,6.8,.438,0.7,2.0,.325,2.1,3.0,.714,0.4,2.1,2.5,4.8,0.9,0.3,2.7,2.3,10.0,,7.93
Festus Ezeli,ezelife01,festus-ezeli-1,2012,30,2008-09,Vanderbilt,SEC,29,6,12.4,1.4,2.6,.547,1.4,2.6,.547,0.0,0.0,,1.0,1.9,.509,1.0,1.6,2.6,0.0,0.1,0.8,1.5,2.0,3.8,,3.81
Festus Ezeli,ezelife01,festus-ezeli-1,2012,30,2009-10,Vanderbilt,SEC,32,5,12.7,1.5,2.8,.544,1.5,2.8,.544,0.0,0.0,,0.7,1.8,.373,0.9,2.3,3.2,0.1,0.2,1.3,1.1,2.2,3.8,,7.86
Festus Ezeli,ezelife01,festus-ezeli-1,2012,30,2010-11,Vanderbilt,SEC,34,34,23.5,4.4,7.6,.588,4.4,7.6,.588,0.0,0.0,,4.1,6.4,.648,2.8,3.5,6.3,0.2,0.6,2.6,1.8,3.1,13.0,,6.86
Festus Ezeli,ezelife01,festus-ezeli-1,2012,30,2011-12,Vanderbilt,SEC,26,22,23.2,3.4,6.3,.539,3.4,6.3,.539,0.0,0.0,,3.2,5.3,.604,2.4,3.5,5.9,0.3,0.4,2.0,2.2,3.2,10.1,,8.04
Jeffery Taylor,tayloje03,jeffery-taylor-1,2012,31,2008-09,Vanderbilt,SEC,31,31,26.0,4.4,8.7,.502,4.1,7.4,.552,0.3,1.3,.220,3.1,4.5,.691,2.6,3.5,6.2,1.7,0.9,0.4,2.2,2.5,12.2,,3.81
Jeffery Taylor,tayloje03,jeffery-taylor-1,2012,31,2009-10,Vanderbilt,SEC,33,33,26.8,4.5,9.1,.493,4.5,8.8,.509,0.0,0.3,.091,4.3,5.7,.746,1.9,3.3,5.2,1.7,1.1,0.4,2.2,2.6,13.3,,7.86
Jeffery Taylor,tayloje03,jeffery-taylor-1,2012,31,2010-11,Vanderbilt,SEC,34,33,31.7,5.0,11.2,.449,3.9,7.9,.493,1.1,3.3,.345,3.5,4.9,.719,1.7,3.9,5.5,2.4,1.0,0.6,2.6,2.4,14.7,,6.86
Jeffery Taylor,tayloje03,jeffery-taylor-1,2012,31,2011-12,Vanderbilt,SEC,36,36,32.1,5.8,11.8,.493,4.0,7.5,.533,1.8,4.3,.423,2.6,4.4,.605,2.1,3.4,5.6,1.7,1.3,0.4,2.2,1.9,16.1,,8.04
Bernard James,jamesbe01,bernard-james--1,2012,33,2010-11,Florida State,ACC,34,22,21.1,3.4,5.2,.657,3.4,5.2,.657,0.0,0.0,,1.7,3.4,.504,2.2,3.7,5.9,0.2,0.9,2.4,1.5,1.6,8.6,,6.45
Bernard James,jamesbe01,bernard-james--1,2012,33,2011-12,Florida State,ACC,35,35,28.0,4.5,7.4,.606,4.5,7.4,.606,0.0,0.0,,1.8,3.3,.552,3.1,5.0,8.1,0.5,0.7,2.3,2.1,1.9,10.8,,7.62
Jae Crowder,crowdja01,jae-crowder-1,2012,34,2010-11,Marquette,Big East,37,17,27.6,4.3,8.8,.485,3.1,5.6,.555,1.1,3.2,.359,2.1,3.4,.616,2.2,4.5,6.8,1.6,1.3,0.9,0.8,2.3,11.8,,8.51
Jae Crowder,crowdja01,jae-crowder-1,2012,34,2011-12,Marquette,Big East,35,35,32.9,6.2,12.5,.498,4.5,7.4,.602,1.7,5.1,.345,3.4,4.6,.735,2.0,6.4,8.4,2.1,2.5,1.0,1.3,2.7,17.5,,7.50
Draymond Green,greendr01,draymond-green-1,2012,35,2008-09,Michigan State,Big Ten,37,0,11.4,1.2,2.2,.556,1.2,2.2,.563,0.0,0.0,.000,0.9,1.4,.615,1.1,2.2,3.3,0.8,0.6,0.2,0.6,1.8,3.3,,9.37
Draymond Green,greendr01,draymond-green-1,2012,35,2009-10,Michigan State,Big Ten,37,3,25.5,3.8,7.2,.525,3.7,6.7,.550,0.1,0.4,.125,2.3,3.5,.672,2.2,5.5,7.7,3.0,1.2,0.9,1.7,3.0,9.9,,8.16
Draymond Green,greendr01,draymond-green-1,2012,35,2010-11,Michigan State,Big Ten,34,27,30.1,4.3,10.1,.426,3.2,7.2,.451,1.1,3.0,.366,2.9,4.2,.683,2.5,6.2,8.6,4.1,1.8,1.1,2.3,3.4,12.6,,11.67
Draymond Green,greendr01,draymond-green-1,2012,35,2011-12,Michigan State,Big Ten,37,36,33.2,5.7,12.8,.449,4.3,9.1,.473,1.4,3.6,.388,3.4,4.7,.723,2.1,8.5,10.6,3.8,1.5,0.9,3.0,2.8,16.2,,9.81
Orlando Johnson,johnsor01,orlando-johnson-1,2012,36,2007-08,Loyola Marymount,WCC,31,30,26.0,4.3,10.4,.412,3.0,6.4,.470,1.3,4.0,.320,2.5,3.9,.642,2.1,2.8,4.9,2.1,0.6,0.4,2.6,2.6,12.4,,-0.05
Orlando Johnson,johnsor01,orlando-johnson-1,2012,36,2009-10,UCSB,Big West,30,29,31.3,5.9,12.2,.481,4.3,8.3,.520,1.5,3.9,.397,4.7,6.7,.703,1.9,3.5,5.4,2.3,0.7,0.6,2.7,2.4,18.0,,-1.09
Orlando Johnson,johnsor01,orlando-johnson-1,2012,36,2010-11,UCSB,Big West,32,32,33.3,6.9,14.6,.475,4.9,9.5,.513,2.1,5.1,.405,5.1,6.4,.804,1.5,4.7,6.2,2.9,1.2,0.5,2.7,2.1,21.1,,0.12
Orlando Johnson,johnsor01,orlando-johnson-1,2012,36,2011-12,UCSB,Big West,31,31,34.4,6.7,14.8,.451,4.4,9.5,.464,2.3,5.3,.427,4.1,5.9,.698,1.7,4.1,5.8,2.9,1.1,0.7,2.5,1.8,19.7,,-1.38
Quincy Acy,acyqu01,quincy-acy-1,2012,37,2008-09,Baylor,Big 12,34,10,16.4,2.1,3.2,.655,2.1,3.2,.655,0.0,0.0,,1.2,2.1,.569,1.4,2.2,3.6,0.3,0.6,1.0,1.0,2.2,5.4,,7.93
Quincy Acy,acyqu01,quincy-acy-1,2012,37,2009-10,Baylor,Big 12,36,0,23.3,3.8,5.4,.697,3.8,5.4,.697,0.0,0.0,,1.8,2.4,.716,1.8,3.3,5.1,0.3,0.5,0.8,1.3,2.3,9.3,,8.03
Quincy Acy,acyqu01,quincy-acy-1,2012,37,2010-11,Baylor,Big 12,31,18,31.0,4.4,8.3,.535,4.4,8.2,.539,0.0,0.1,.000,3.6,5.2,.685,2.8,4.8,7.6,0.9,0.9,1.5,2.1,2.5,12.4,,4.80
Quincy Acy,acyqu01,quincy-acy-1,2012,37,2011-12,Baylor,Big 12,38,38,29.7,4.2,7.2,.577,4.1,7.1,.576,0.1,0.1,.600,3.6,4.6,.782,2.6,4.8,7.4,1.0,0.9,1.8,1.9,3.1,12.0,,8.03
Quincy Miller,millequ01,quincy-miller-1,2012,38,2011-12,Baylor,Big 12,37,35,24.4,3.7,8.4,.447,3.1,6.5,.475,0.6,1.9,.348,2.5,3.1,.816,1.5,3.5,4.9,1.4,0.7,0.6,1.8,1.9,10.6,,8.03
Khris Middleton,middlkh01,khris-middleton-1,2012,39,2009-10,Texas A&M,Big 12,34,22,20.9,2.3,5.6,.416,1.4,2.6,.523,1.0,3.0,.324,1.6,2.1,.750,1.2,2.5,3.7,1.1,0.9,0.3,1.2,2.4,7.2,,9.80
Khris Middleton,middlkh01,khris-middleton-1,2012,39,2010-11,Texas A&M,Big 12,33,33,29.6,4.8,10.7,.450,3.6,7.4,.490,1.2,3.3,.361,3.5,4.5,.784,1.9,3.3,5.2,2.8,1.2,0.1,2.7,2.1,14.3,,5.94
Khris Middleton,middlkh01,khris-middleton-1,2012,39,2011-12,Texas A&M,Big 12,20,17,28.8,5.1,12.3,.415,4.1,8.5,.485,1.0,3.9,.260,2.0,2.6,.750,1.3,3.7,5.0,2.3,1.0,0.3,2.2,1.9,13.2,,6.54
Will Barton,bartowi01,will-barton-1,2012,40,2010-11,Memphis,CUSA,35,25,30.6,4.8,11.1,.428,3.7,6.9,.527,1.1,4.2,.265,1.7,2.4,.699,1.4,3.5,4.9,2.8,1.5,0.5,2.5,2.3,12.3,,3.14
Will Barton,bartowi01,will-barton-1,2012,40,2011-12,Memphis,CUSA,35,34,35.3,6.6,12.9,.509,5.5,9.9,.559,1.1,3.1,.346,3.8,5.1,.749,2.0,6.0,8.0,2.9,1.4,0.7,2.1,2.1,18.0,,5.26
Tyshawn Taylor,tayloty01,tyshawn-taylor-1,2012,41,2008-09,Kansas,Big 12,35,33,26.5,3.4,6.8,.506,2.7,4.9,.561,0.7,1.9,.364,2.2,3.0,.724,0.3,1.9,2.2,3.0,1.1,0.2,2.4,2.3,9.7,,7.90
Tyshawn Taylor,tayloty01,tyshawn-taylor-1,2012,41,2009-10,Kansas,Big 12,36,25,23.1,2.5,5.6,.438,1.9,4.1,.476,0.5,1.6,.339,1.8,2.4,.716,0.5,1.9,2.4,3.4,1.3,0.2,1.7,2.2,7.2,,8.25
Tyshawn Taylor,tayloty01,tyshawn-taylor-1,2012,41,2010-11,Kansas,Big 12,36,30,27.1,3.2,6.7,.479,2.7,5.3,.505,0.5,1.4,.380,2.3,3.2,.719,0.3,1.6,1.9,4.6,1.0,0.3,2.7,1.9,9.3,,7.62
Tyshawn Taylor,tayloty01,tyshawn-taylor-1,2012,41,2011-12,Kansas,Big 12,39,38,33.4,5.8,12.2,.477,4.3,8.3,.522,1.5,3.9,.382,3.5,5.1,.688,0.2,2.1,2.3,4.8,1.3,0.2,3.5,2.0,16.6,,9.93
Doron Lamb,lambdo01,doron-lamb-1,2012,42,2010-11,Kentucky,SEC,38,14,28.4,4.2,8.5,.497,2.4,4.8,.505,1.8,3.7,.486,2.1,2.6,.790,0.5,1.5,2.0,1.6,0.6,0.2,1.3,2.2,12.3,,8.91
Doron Lamb,lambdo01,doron-lamb-1,2012,42,2011-12,Kentucky,SEC,40,35,31.2,4.4,9.2,.474,2.5,5.2,.481,1.9,4.1,.466,3.1,3.7,.826,0.4,2.3,2.7,1.5,0.5,0.1,1.1,1.8,13.7,,7.93
Mike Scott,scottmi01,mike-scott-1,2012,43,2002-03,Eastern Kentucky,OVC,27,11,20.0,2.2,5.1,.431,1.9,3.7,.515,0.3,1.4,.211,1.2,2.1,.561,1.7,1.5,3.1,1.4,1.4,0.2,1.2,2.8,5.9,,-5.03
Mike Scott,scottmi01,mike-scott-1,2012,43,2003-04,Eastern Kentucky,OVC,28,22,25.8,1.7,4.9,.348,1.2,3.5,.343,0.5,1.4,.359,2.6,3.5,.745,1.3,2.6,3.9,2.6,1.3,0.1,2.0,3.0,6.5,,-5.07
Kim English,engliki01,kim-english-1,2012,44,2008-09,Missouri,Big 12,38,13,14.4,2.2,5.6,.387,1.1,2.7,.402,1.1,2.9,.373,1.1,1.5,.724,0.5,1.1,1.6,1.1,0.5,0.1,1.0,1.4,6.5,,6.72
Kim English,engliki01,kim-english-1,2012,44,2009-10,Missouri,Big 12,34,29,24.1,4.6,11.7,.393,2.6,6.3,.413,2.0,5.4,.370,2.8,3.8,.731,0.9,2.5,3.4,1.1,1.3,0.1,2.1,1.7,14.0,,6.36
Kim English,engliki01,kim-english-1,2012,44,2010-11,Missouri,Big 12,34,29,25.6,3.1,8.5,.366,1.6,4.4,.365,1.5,4.2,.366,2.3,3.1,.726,0.5,2.6,3.1,2.0,1.2,0.3,2.0,1.7,10.0,,6.50
Kim English,engliki01,kim-english-1,2012,44,2011-12,Missouri,Big 12,35,35,33.6,4.9,9.4,.521,2.7,4.5,.589,2.2,4.9,.459,2.5,3.4,.725,0.9,3.4,4.2,1.6,1.3,0.3,1.7,2.4,14.5,,5.68
Justin Hamilton,hamilju01,justin-hamilton-1,2012,45,1999-00,Florida,SEC,37,,,1.9,4.0,.490,1.6,2.6,.598,0.4,1.4,.280,0.4,0.6,.652,,,1.7,1.2,1.1,0.1,,,4.7,,8.51
Justin Hamilton,hamilju01,justin-hamilton-1,2012,45,2000-01,Florida,SEC,14,11,,2.5,6.2,.402,1.9,4.0,.482,0.6,2.2,.258,1.1,1.4,.750,0.3,1.5,1.8,2.7,1.4,0.5,1.0,1.9,6.6,,7.51
Justin Hamilton,hamilju01,justin-hamilton-1,2012,45,2001-02,Florida,SEC,29,29,30.0,3.1,6.8,.460,2.1,3.6,.571,1.1,3.2,.333,1.2,1.6,.756,0.8,2.5,3.3,3.8,1.7,0.3,1.8,1.8,8.5,,8.37
Justin Hamilton,hamilju01,justin-hamilton-1,2012,45,2002-03,Florida,SEC,33,33,32.2,3.1,5.4,.564,2.3,3.5,.650,0.8,1.9,.403,1.2,1.5,.760,0.9,2.4,3.3,3.6,1.6,0.4,1.5,2.3,8.0,,7.76
Darius Miller,milleda01,darius-miller-1,2012,46,2008-09,Kentucky,SEC,36,2,21.2,1.8,4.5,.410,1.3,3.0,.449,0.5,1.5,.333,1.1,1.4,.804,0.8,2.3,3.1,2.0,0.8,0.6,1.8,2.6,5.3,,4.82
Darius Miller,milleda01,darius-miller-1,2012,46,2009-10,Kentucky,SEC,38,32,21.2,2.3,5.7,.400,1.1,2.3,.494,1.1,3.4,.336,0.8,1.0,.795,0.9,1.6,2.5,1.5,0.6,0.6,0.9,1.9,6.5,,6.82
Darius Miller,milleda01,darius-miller-1,2012,46,2010-11,Kentucky,SEC,38,37,31.0,3.9,8.2,.478,2.4,4.8,.503,1.5,3.4,.443,1.5,1.8,.853,1.3,3.2,4.6,1.7,0.8,1.1,1.5,2.6,10.9,,8.91
Darius Miller,milleda01,darius-miller-1,2012,46,2011-12,Kentucky,SEC,40,11,26.1,3.6,7.6,.474,2.2,3.8,.569,1.4,3.7,.376,1.4,1.7,.797,0.9,1.9,2.8,2.1,0.8,0.3,1.5,2.2,9.9,,7.93
Kevin Murphy,murphke01,kevin-murphy-1,2012,47,2008-09,Tennessee Tech,OVC,30,19,20.3,3.2,8.3,.383,1.9,5.2,.363,1.3,3.0,.418,2.0,2.7,.720,0.8,2.2,2.9,1.6,0.6,0.2,2.5,1.8,9.6,,-4.68
Kevin Murphy,murphke01,kevin-murphy-1,2012,47,2009-10,Tennessee Tech,OVC,32,30,31.3,5.3,12.0,.442,4.2,8.3,.504,1.2,3.8,.306,3.6,4.7,.755,1.2,2.8,3.9,2.1,0.7,0.1,2.8,2.3,15.3,,-2.51
Kevin Murphy,murphke01,kevin-murphy-1,2012,47,2010-11,Tennessee Tech,OVC,33,28,29.3,6.1,12.8,.478,5.0,9.5,.529,1.1,3.4,.333,3.6,4.9,.735,0.5,3.9,4.5,1.8,1.0,0.2,3.2,2.2,17.0,,-5.77
Kevin Murphy,murphke01,kevin-murphy-1,2012,47,2011-12,Tennessee Tech,OVC,33,32,34.5,7.2,16.3,.444,4.8,10.5,.460,2.4,5.8,.416,3.8,5.2,.721,0.9,4.3,5.2,2.3,0.8,0.2,3.3,2.2,20.6,,-3.06
Kyle O'Quinn,oquinky01,kyle-oquinn-1,2012,49,2008-09,Norfolk State,MEAC,31,2,16.7,2.0,4.1,.492,1.5,2.6,.556,0.5,1.5,.378,0.7,1.2,.622,1.0,2.4,3.4,0.4,0.3,0.8,1.1,1.7,5.3,,-9.49
Kyle O'Quinn,oquinky01,kyle-oquinn-1,2012,49,2009-10,Norfolk State,MEAC,30,29,28.3,4.8,8.8,.549,4.3,6.6,.655,0.5,2.2,.239,1.3,2.5,.527,2.7,6.0,8.7,0.9,0.5,1.7,2.1,3.1,11.5,,-6.42
Kyle O'Quinn,oquinky01,kyle-oquinn-1,2012,49,2010-11,Norfolk State,MEAC,32,31,32.8,6.2,11.1,.556,5.7,9.2,.625,0.5,2.0,.238,3.6,4.7,.762,3.3,7.8,11.1,1.0,0.6,3.4,2.1,3.6,16.4,,-7.45
Kyle O'Quinn,oquinky01,kyle-oquinn-1,2012,49,2011-12,Norfolk State,MEAC,36,36,31.3,5.7,9.9,.573,5.5,9.1,.610,0.2,0.9,.188,4.3,6.2,.696,3.2,7.2,10.3,1.4,0.7,2.7,2.6,3.3,15.9,,-5.39
Kris Joseph,josepkr01,kris-joseph-1,2012,51,2008-09,Syracuse,Big East,34,2,13.5,1.3,3.0,.427,1.1,2.3,.481,0.2,0.8,.269,0.6,1.5,.404,0.8,1.6,2.4,0.5,0.9,0.2,0.8,1.0,3.4,,9.48
Kris Joseph,josepkr01,kris-joseph-1,2012,51,2009-10,Syracuse,Big East,35,4,27.8,3.6,7.4,.490,3.4,6.2,.541,0.3,1.2,.220,3.3,4.4,.748,1.7,3.8,5.5,1.7,1.4,0.4,1.8,1.8,10.8,,7.21
Kris Joseph,josepkr01,kris-joseph-1,2012,51,2010-11,Syracuse,Big East,34,34,32.4,4.6,10.1,.456,3.3,6.4,.507,1.3,3.6,.366,3.8,5.3,.711,1.1,4.1,5.2,2.2,1.5,0.6,2.1,1.9,14.3,,8.79
Kris Joseph,josepkr01,kris-joseph-1,2012,51,2011-12,Syracuse,Big East,37,37,32.2,4.4,10.5,.421,3.1,6.5,.467,1.4,4.0,.345,3.2,4.2,.745,1.5,3.2,4.7,1.5,1.4,0.6,1.5,1.7,13.4,,8.02
Darius Johnson-Odom,johnsda03,darius-johnson-odom-1,2012,55,2009-10,Marquette,Big East,34,22,29.7,4.5,9.8,.455,2.3,5.3,.439,2.1,4.5,.474,1.9,2.8,.677,0.5,2.2,2.6,2.4,0.9,0.2,2.0,2.3,13.0,,8.23
Darius Johnson-Odom,johnsda03,darius-johnson-odom-1,2012,55,2010-11,Marquette,Big East,37,35,30.0,5.3,12.2,.433,3.4,7.0,.484,1.9,5.3,.364,3.3,4.6,.708,0.5,2.5,3.0,2.4,0.8,0.2,2.0,2.5,15.8,,8.51
Darius Johnson-Odom,johnsda03,darius-johnson-odom-1,2012,55,2011-12,Marquette,Big East,34,33,32.9,6.2,13.8,.447,3.9,7.9,.493,2.3,5.9,.385,3.7,4.9,.764,0.6,2.9,3.5,2.7,0.9,0.1,2.4,2.0,18.3,,7.50
Robbie Hummel,hummero01,robbie-hummel-1,2012,58,2007-08,Purdue,Big Ten,33,31,28.5,3.6,7.5,.484,2.3,4.6,.507,1.3,2.8,.447,2.9,3.4,.865,2.6,3.5,6.1,2.5,1.3,0.7,1.4,3.0,11.4,,5.90
Robbie Hummel,hummero01,robbie-hummel-1,2012,58,2008-09,Purdue,Big Ten,32,27,29.5,4.2,9.6,.438,2.4,4.8,.497,1.8,4.8,.381,2.2,2.9,.755,1.7,5.3,7.0,1.9,1.1,0.6,1.0,2.4,12.5,,7.17
Robbie Hummel,hummero01,robbie-hummel-1,2012,58,2009-10,Purdue,Big Ten,27,27,30.3,5.0,11.0,.456,3.4,6.6,.517,1.6,4.4,.364,4.1,4.5,.902,1.6,5.3,6.9,2.1,1.1,1.0,1.0,2.1,15.7,,8.81
Robbie Hummel,hummero01,robbie-hummel-1,2012,58,2011-12,Purdue,Big Ten,35,35,32.2,5.5,13.3,.417,3.5,7.9,.440,2.1,5.4,.383,3.2,3.9,.825,1.6,5.6,7.2,1.9,0.7,1.2,0.9,2.1,16.4,,8.05
Marcus Denmon,denmoma01,marcus-denmon-1,2012,59,2008-09,Missouri,Big 12,38,0,16.7,2.1,5.4,.395,1.2,2.4,.505,0.9,2.9,.304,0.8,1.0,.795,0.9,1.3,2.2,1.4,0.9,0.1,0.9,1.2,6.0,,6.72
Marcus Denmon,denmoma01,marcus-denmon-1,2012,59,2009-10,Missouri,Big 12,34,4,21.0,3.4,8.0,.429,1.4,3.1,.462,2.0,4.9,.407,1.6,2.2,.697,0.9,2.1,2.9,1.4,0.9,0.1,0.9,1.4,10.4,,6.36
Marcus Denmon,denmoma01,marcus-denmon-1,2012,59,2010-11,Missouri,Big 12,34,32,30.4,5.9,11.7,.500,3.4,6.3,.544,2.4,5.4,.448,2.8,3.6,.758,1.0,2.5,3.5,1.8,1.8,0.1,0.9,1.6,16.9,,6.50
Marcus Denmon,denmoma01,marcus-denmon-1,2012,59,2011-12,Missouri,Big 12,35,35,34.6,5.7,12.4,.460,2.9,5.5,.526,2.8,6.9,.407,3.4,3.8,.896,1.0,4.0,5.0,2.1,1.5,0.0,1.2,1.0,17.7,,5.68
Robert Sacre,sacrero01,robert-sacre-1,2012,60,2007-08,Gonzaga,WCC,29,10,9.3,1.0,2.2,.444,1.0,2.2,.444,0.0,0.0,,0.9,1.4,.634,0.6,1.2,1.8,0.2,0.2,0.2,0.5,1.2,2.8,,2.15
Robert Sacre,sacrero01,robert-sacre-1,2012,60,2008-09,Gonzaga,WCC,5,0,8.8,1.0,1.4,.714,1.0,1.4,.714,0.0,0.0,,1.0,1.6,.625,1.4,1.4,2.8,0.0,0.2,0.4,0.4,1.4,3.0,,3.55
Robert Sacre,sacrero01,robert-sacre-1,2012,60,2009-10,Gonzaga,WCC,34,33,25.3,3.6,6.8,.526,3.5,6.7,.524,0.0,0.0,1.000,3.1,5.0,.629,1.9,3.5,5.4,0.6,0.7,1.9,2.0,2.9,10.3,,3.83
Robert Sacre,sacrero01,robert-sacre-1,2012,60,2010-11,Gonzaga,WCC,35,35,25.9,3.9,8.1,.488,3.9,8.1,.489,0.0,0.0,.000,4.7,5.7,.823,2.5,3.9,6.3,1.1,0.8,1.9,2.1,2.7,12.5,,4.00
Robert Sacre,sacrero01,robert-sacre-1,2012,60,2011-12,Gonzaga,WCC,33,33,26.3,3.5,6.9,.511,3.5,6.9,.515,0.0,0.1,.000,4.5,6.0,.761,2.0,4.3,6.3,0.7,0.4,1.4,1.8,2.2,11.6,,3.25
Anthony Bennett,bennean01,anthony-bennett-1,2013,1,2012-13,UNLV,MWC,35,31,27.1,5.8,10.8,.533,4.7,8.1,.587,1.0,2.7,.375,3.5,5.1,.701,2.5,5.7,8.1,1.0,0.7,1.2,1.9,2.3,16.1,,5.71
Victor Oladipo,oladivi01,victor-oladipo-1,2013,2,2010-11,Indiana,Big Ten,32,5,18.0,2.8,5.0,.547,2.5,4.2,.593,0.3,0.8,.308,1.6,2.7,.612,1.6,2.1,3.7,0.9,1.1,0.2,1.4,2.2,7.4,,7.65
Victor Oladipo,oladivi01,victor-oladipo-1,2013,2,2011-12,Indiana,Big Ten,36,34,26.7,3.8,8.0,.471,3.5,6.7,.523,0.3,1.3,.208,3.0,4.0,.750,1.8,3.6,5.3,2.0,1.4,0.6,2.1,2.5,10.8,,7.79
Victor Oladipo,oladivi01,victor-oladipo-1,2013,2,2012-13,Indiana,Big Ten,36,36,28.4,5.1,8.4,.599,4.2,6.6,.644,0.8,1.9,.441,2.7,3.6,.746,2.6,3.7,6.3,2.1,2.2,0.8,2.3,2.5,13.6,,8.38
